Date,Load,Coal,Gas,Hydro,Wind,Solar
10/14/19 22:00,4993,2366,1314,136,1177,0
10/14/19 23:00,4601,2059,1085,0,1457,0
10/15/19 0:00,4386,1972,1028,0,1386,0
10/15/19 1:00,4146,1958,970,0,1218,0
10/15/19 2:00,4149,1965,984,0,1200,0
10/15/19 3:00,4191,1962,959,0,1270,0
10/15/19 4:00,4217,1963,965,0,1289,0
10/15/19 5:00,4385,1963,959,0,1463,0
10/15/19 6:00,4548,1971,990,0,1587,0
10/15/19 7:00,4999,2164,1156,0,1679,0
10/15/19 8:00,5255,2387,1098,39,1703,28
10/15/19 9:00,5182,2655,1041,40,1202,244
10/15/19 10:00,5127,2725,1043,35,964,360
10/15/19 11:00,5099,2737,1125,20,854,363
10/15/19 12:00,4996,2756,1201,20,677,342
10/15/19 13:00,4952,2746,1359,17,520,310
10/15/19 14:00,4971,2756,1432,20,455,308
10/15/19 15:00,5029,2798,1503,21,314,393
10/15/19 16:00,4921,2817,1505,17,238,344
10/15/19 17:00,5080,2993,1566,57,165,299
10/15/19 18:00,5101,3103,1652,121,122,103
10/15/19 19:00,5339,3140,1751,139,306,3
10/15/19 20:00,5468,3134,1751,156,427,0
10/15/19 21:00,5361,3079,1730,131,421,0
10/15/19 22:00,5135,2878,1711,145,401,0
10/15/19 23:00,4847,2630,1771,0,446,0
10/16/19 0:00,4705,2450,1631,0,624,0
10/16/19 1:00,4531,2298,1372,0,861,0
10/16/19 2:00,4403,2163,1038,0,1202,0
10/16/19 3:00,4273,2007,1029,0,1237,0
10/16/19 4:00,4279,2002,1045,0,1232,0
10/16/19 5:00,4408,2001,1060,0,1347,0
10/16/19 6:00,4654,2015,1083,0,1556,0
10/16/19 7:00,5119,2234,1339,0,1546,0
10/16/19 8:00,5236,2495,1563,21,1131,26
10/16/19 9:00,5273,2743,1666,19,639,206
10/16/19 10:00,5236,2990,1641,19,296,290
10/16/19 11:00,5142,2986,1635,20,209,292
10/16/19 12:00,5151,2896,1586,16,360,293
10/16/19 13:00,5203,2727,1674,18,489,295
10/16/19 14:00,5225,2803,1722,18,382,300
10/16/19 15:00,5217,2885,1690,17,339,286
10/16/19 16:00,5397,3038,1720,54,324,261
10/16/19 17:00,5438,2972,1770,96,313,287
10/16/19 18:00,5508,3006,1772,144,489,97
10/16/19 19:00,5524,2984,1799,172,567,2
10/16/19 20:00,5570,2895,1742,134,799,0
10/16/19 21:00,5488,2789,1571,125,1001,2
10/16/19 22:00,5271,2406,1653,71,1141,0
10/16/19 23:00,4874,2231,1332,0,1311,0
10/17/19 0:00,4517,2125,1112,0,1280,0
10/17/19 1:00,4382,2037,1198,0,1147,0
10/17/19 2:00,4370,2066,1294,0,1010,0
10/17/19 3:00,4330,2060,1413,0,857,0
10/17/19 4:00,4304,2148,1491,0,665,0
10/17/19 5:00,4446,2372,1567,0,507,0
10/17/19 6:00,4799,2698,1637,0,464,0
10/17/19 7:00,5136,2977,1753,13,392,1
10/17/19 8:00,5231,2911,1790,120,384,26
10/17/19 9:00,5176,2707,1856,117,318,178
10/17/19 10:00,5385,2926,1833,118,280,228
10/17/19 11:00,5395,2809,1798,108,446,234
10/17/19 12:00,5348,2638,1561,55,840,254
10/17/19 13:00,5192,2401,1217,17,1301,256
10/17/19 14:00,5118,2329,1337,17,1152,283
10/17/19 15:00,5223,2327,1393,19,1175,309
10/17/19 16:00,5236,2330,1466,16,1172,252
10/17/19 17:00,5230,2332,1515,15,1185,183
10/17/19 18:00,5273,2347,1566,107,1182,71
10/17/19 19:00,5425,2353,1657,158,1257,0
10/17/19 20:00,5385,2322,1474,157,1432,0
10/17/19 21:00,5293,2264,1396,157,1476,0
10/17/19 22:00,4951,2158,1335,155,1303,0
10/17/19 23:00,4650,2108,1237,0,1305,0
10/18/19 0:00,4463,1945,1269,0,1249,0
10/18/19 1:00,4323,1830,941,0,1552,0
10/18/19 2:00,4217,1762,887,0,1568,0
10/18/19 3:00,4001,1754,873,0,1374,0
10/18/19 4:00,4013,1753,865,0,1395,0
10/18/19 5:00,4237,1757,874,0,1606,0
10/18/19 6:00,4493,1914,1167,0,1412,0
10/18/19 7:00,4887,2021,1461,0,1405,0
10/18/19 8:00,5033,2065,1296,53,1595,24
10/18/19 9:00,5077,2109,1106,19,1639,204
10/18/19 10:00,5071,2109,1154,18,1520,270
10/18/19 11:00,5111,2134,1037,0,1696,244
10/18/19 12:00,5226,2114,1016,0,1828,268
10/18/19 13:00,5189,2065,994,0,1857,273
10/18/19 14:00,5067,2037,1062,0,1787,181
10/18/19 15:00,5136,2034,1015,0,1855,232
10/18/19 16:00,5027,2032,988,0,1901,106
10/18/19 17:00,5067,1974,964,0,2039,90
10/18/19 18:00,4943,1916,1011,25,1957,34
10/18/19 19:00,5115,1951,1274,31,1858,1
10/18/19 20:00,5170,2116,1357,108,1588,1
10/18/19 21:00,5016,2160,1295,104,1457,0
10/18/19 22:00,4823,2100,1258,100,1365,0
10/18/19 23:00,4577,1953,1080,94,1450,0
10/19/19 0:00,4315,1854,954,95,1412,0
10/19/19 1:00,4130,1740,941,95,1354,0
10/19/19 2:00,4128,1729,915,95,1389,0
10/19/19 3:00,3972,1729,956,95,1191,1
10/19/19 4:00,3944,1734,960,95,1155,0
10/19/19 5:00,4004,1748,976,60,1220,0
10/19/19 6:00,4143,1811,1184,18,1130,0
10/19/19 7:00,4402,1825,1446,17,1114,0
10/19/19 8:00,4535,1929,1566,18,997,25
10/19/19 9:00,4535,1955,1444,18,891,227
10/19/19 10:00,4575,1940,1153,17,1112,353
10/19/19 11:00,4484,1791,946,17,1375,355
10/19/19 12:00,4551,1775,1094,17,1327,338
10/19/19 13:00,4485,1847,1432,17,863,326
10/19/19 14:00,4459,1937,1370,22,810,320
10/19/19 15:00,4408,1895,1336,20,832,325
10/19/19 16:00,4546,1879,1294,23,1023,327
10/19/19 17:00,4649,1876,1267,21,1211,274
10/19/19 18:00,4805,1922,1361,80,1354,88
10/19/19 19:00,5049,1981,1340,107,1621,0
10/19/19 20:00,5001,1970,1161,107,1763,0
10/19/19 21:00,4916,1915,1043,113,1845,0
10/19/19 22:00,4683,1897,934,9,1843,0
10/19/19 23:00,4605,1828,930,0,1847,0
10/20/19 0:00,4461,1730,944,0,1787,0
10/20/19 1:00,4199,1732,852,0,1615,0
10/20/19 2:00,4126,1738,891,0,1497,0
10/20/19 3:00,4179,1739,866,0,1574,0
10/20/19 4:00,4055,1736,776,0,1543,0
10/20/19 5:00,4131,1735,811,0,1585,0
10/20/19 6:00,4207,1733,815,0,1659,0
10/20/19 7:00,4303,1734,818,0,1751,0
10/20/19 8:00,4497,1727,796,0,1958,16
10/20/19 9:00,4923,1729,805,0,2229,160
10/20/19 10:00,5034,1716,800,0,2220,298
10/20/19 11:00,5080,1712,814,0,2264,290
10/20/19 12:00,5151,1714,807,0,2315,315
10/20/19 13:00,5120,1719,809,27,2301,264
10/20/19 14:00,5205,1718,855,24,2352,256
10/20/19 15:00,5265,1719,892,24,2362,268
10/20/19 16:00,5232,1844,929,20,2186,253
10/20/19 17:00,5279,1828,932,21,2305,193
10/20/19 18:00,5394,1886,1015,31,2405,57
10/20/19 19:00,5643,2149,1343,89,2061,1
10/20/19 20:00,5600,2186,1176,121,2117,0
10/20/19 21:00,5428,2094,995,115,2224,0
10/20/19 22:00,5067,2019,934,104,2010,0
10/20/19 23:00,4721,1940,944,99,1738,0
10/21/19 0:00,4438,1819,927,101,1591,0
10/21/19 1:00,4256,1731,891,97,1537,0
10/21/19 2:00,4176,1733,886,70,1487,0
10/21/19 3:00,4275,1737,864,0,1674,0
10/21/19 4:00,4347,1745,871,0,1731,0
10/21/19 5:00,4427,1737,914,0,1776,0
10/21/19 6:00,4857,1827,933,0,2097,0
10/21/19 7:00,5453,1957,961,0,2535,0
10/21/19 8:00,5643,2380,1148,0,2102,13
10/21/19 9:00,5577,2408,1074,0,1941,154
10/21/19 10:00,5522,2213,1035,0,1965,309
10/21/19 11:00,5331,2104,928,0,2006,293
10/21/19 12:00,5123,1991,894,18,1918,302
10/21/19 13:00,5052,1925,844,18,1974,291
10/21/19 14:00,5127,1984,817,17,2067,242
10/21/19 15:00,5181,1983,896,15,2091,196
10/21/19 16:00,5149,1983,887,18,2047,214
10/21/19 17:00,5195,1989,973,18,2007,208
10/21/19 18:00,5332,2038,1318,27,1867,82
10/21/19 19:00,5594,2289,1601,129,1573,2
10/21/19 20:00,5640,2593,1564,116,1367,0
10/21/19 21:00,5511,2651,1515,111,1234,0
10/21/19 22:00,5307,2603,1361,98,1245,0
10/21/19 23:00,4928,2320,1277,94,1237,0
10/22/19 0:00,4645,2162,1106,56,1321,0
10/22/19 1:00,4522,2073,1065,0,1384,0
10/22/19 2:00,4473,2089,1050,0,1334,0
10/22/19 3:00,4434,2106,1020,0,1308,0
10/22/19 4:00,4430,2110,1092,0,1228,0
10/22/19 5:00,4578,2109,1215,0,1254,0
10/22/19 6:00,4887,2199,1433,0,1255,0
10/22/19 7:00,5371,2495,1437,0,1438,1
10/22/19 8:00,5538,2559,1277,29,1653,20
10/22/19 9:00,5317,2454,1112,23,1509,219
10/22/19 10:00,5192,2355,1094,19,1373,351
10/22/19 11:00,5165,2295,967,18,1540,345
10/22/19 12:00,5107,2312,1034,17,1409,335
10/22/19 13:00,5010,2306,1090,18,1280,316
10/22/19 14:00,5029,2274,1247,16,1178,314
10/22/19 15:00,5041,2220,1341,18,1130,332
10/22/19 16:00,5033,2251,1280,17,1160,325
10/22/19 17:00,5054,2348,1362,25,1074,245
10/22/19 18:00,5216,2361,1399,103,1283,70
10/22/19 19:00,5552,2612,1533,125,1282,0
10/22/19 20:00,5477,2534,1531,143,1269,0
10/22/19 21:00,5355,2585,1553,120,1097,0
10/22/19 22:00,5045,2339,1265,127,1314,0
10/22/19 23:00,4721,2139,1092,110,1380,0
10/23/19 0:00,4593,2062,963,0,1568,0
10/23/19 1:00,4469,2039,871,0,1559,0
10/23/19 2:00,4341,2037,848,0,1455,1
10/23/19 3:00,4281,2018,831,0,1432,0
10/23/19 4:00,4258,2014,844,0,1400,0
10/23/19 5:00,4339,2016,916,0,1407,0
10/23/19 6:00,4680,2024,988,96,1572,0
10/23/19 7:00,5044,2120,1331,141,1452,0
10/23/19 8:00,5153,2121,1406,99,1514,13
10/23/19 9:00,5174,2128,1295,97,1525,129
10/23/19 10:00,5091,2109,1031,98,1602,251
10/23/19 11:00,5049,2104,958,96,1623,268
10/23/19 12:00,4991,2119,907,97,1570,298
10/23/19 13:00,5004,2129,955,97,1547,276
10/23/19 14:00,5109,2176,1105,17,1529,282
10/23/19 15:00,5155,2167,1124,16,1596,252
10/23/19 16:00,5309,2194,1286,18,1613,198
10/23/19 17:00,5456,2255,1413,19,1610,159
10/23/19 18:00,5696,2532,1543,42,1551,28
10/23/19 19:00,5860,2676,1607,118,1457,2
10/23/19 20:00,5789,2654,1614,117,1404,0
10/23/19 21:00,5679,2571,1533,113,1461,1
10/23/19 22:00,5413,2570,1410,62,1371,0
10/23/19 23:00,5127,2468,1438,0,1221,0
10/24/19 0:00,4958,2596,1575,0,787,0
10/24/19 1:00,4734,2589,1475,0,670,0
10/24/19 2:00,4539,2417,1251,0,871,0
10/24/19 3:00,4521,2218,1089,0,1214,0
10/24/19 4:00,4585,2162,1120,0,1303,0
10/24/19 5:00,4823,2172,1166,0,1485,0
10/24/19 6:00,5067,2214,1462,0,1391,0
10/24/19 7:00,5532,2242,1676,0,1613,1
10/24/19 8:00,5649,2322,1686,0,1638,3
10/24/19 9:00,5603,2722,1649,15,1173,44
10/24/19 10:00,5543,2725,1753,26,842,197
10/24/19 11:00,5455,2771,1755,22,665,242
10/24/19 12:00,5278,2685,1794,25,510,264
10/24/19 13:00,5174,2678,1862,16,390,228
10/24/19 14:00,5115,2641,1870,18,316,270
10/24/19 15:00,5079,2580,1865,16,311,307
10/24/19 16:00,5043,2615,1883,18,206,321
10/24/19 17:00,5106,2735,1998,18,99,256
10/24/19 18:00,5289,2867,2230,54,71,67
10/24/19 19:00,5606,2942,2399,95,170,0
10/24/19 20:00,5830,2947,2460,103,320,0
10/24/19 21:00,5696,2913,2247,98,438,0
10/24/19 22:00,5492,2818,1855,95,724,0
10/24/19 23:00,5137,2399,1567,66,1105,0
10/25/19 0:00,4978,2167,1195,0,1615,1
10/25/19 1:00,5569,2117,2386,0,1066,0
10/25/19 2:00,5603,2128,2466,0,1009,0
10/25/19 3:00,5476,2113,2465,0,898,0
10/25/19 4:00,5465,2103,2436,0,926,0
10/25/19 5:00,5674,2127,2625,0,922,0
10/25/19 6:00,5886,2223,2737,0,926,0
10/25/19 7:00,6218,2526,2839,0,853,0
10/25/19 8:00,6487,2656,2991,79,761,0
10/25/19 9:00,6660,2702,3198,126,618,16
10/25/19 10:00,6502,2700,3020,99,624,59
10/25/19 11:00,6432,2654,2838,96,698,146
10/25/19 12:00,6231,2448,2702,113,787,181
10/25/19 13:00,6181,2410,2652,116,818,185
10/25/19 14:00,6164,2472,2636,100,748,208
10/25/19 15:00,6019,2295,2281,100,1092,251
10/25/19 16:00,5910,2263,2237,48,1108,254
10/25/19 17:00,5920,2226,2241,18,1244,191
10/25/19 18:00,6128,2292,2361,16,1418,41
10/25/19 19:00,6447,2440,2598,16,1393,0
10/25/19 20:00,6567,2525,2608,21,1413,0
10/25/19 21:00,6524,2504,2571,16,1433,0
10/25/19 22:00,6306,2326,2619,0,1361,0
10/25/19 23:00,6011,2143,2513,0,1355,0
10/26/19 0:00,5784,2069,2327,0,1388,0
10/26/19 1:00,4376,1940,1075,0,1361,0
10/26/19 2:00,4337,1908,1106,0,1323,0
10/26/19 3:00,4341,1902,1112,0,1327,0
10/26/19 4:00,4331,1902,1146,0,1283,0
10/26/19 5:00,4309,1911,1379,0,1018,1
10/26/19 6:00,4578,2097,1703,0,778,0
10/26/19 7:00,4837,2335,1750,0,752,0
10/26/19 8:00,4940,2499,1748,0,681,12
10/26/19 9:00,4903,2483,1677,0,549,194
10/26/19 10:00,4812,2301,1728,0,460,323
10/26/19 11:00,4760,2202,1586,0,662,310
10/26/19 12:00,4749,2172,1350,79,811,337
10/26/19 13:00,4626,2157,1230,97,831,311
10/26/19 14:00,4614,2171,1249,95,786,313
10/26/19 15:00,4637,2158,1265,92,803,319
10/26/19 16:00,4773,2066,1223,93,1143,248
10/26/19 17:00,4737,1998,1155,92,1357,135
10/26/19 18:00,4914,1982,1144,94,1651,43
10/26/19 19:00,5119,1981,1164,103,1871,0
10/26/19 20:00,5070,1986,1095,93,1896,0
10/26/19 21:00,5000,1986,1027,94,1893,0
10/26/19 22:00,4838,1935,1053,92,1758,0
10/26/19 23:00,4757,1922,1077,0,1758,0
10/27/19 0:00,4697,1907,1084,0,1706,0
10/27/19 1:00,4604,1906,1139,0,1559,0
10/27/19 2:00,4588,1921,1103,0,1564,0
10/27/19 3:00,4554,1922,1057,0,1575,0
10/27/19 4:00,4555,1938,1055,0,1562,0
10/27/19 5:00,4647,1960,1092,0,1595,0
10/27/19 6:00,4802,2093,1306,0,1403,0
10/27/19 7:00,4785,2132,1577,0,1076,0
10/27/19 8:00,4956,2255,1914,0,783,4
10/27/19 9:00,5176,2470,1987,0,647,72
10/27/19 10:00,5341,2573,2039,0,597,132
10/27/19 11:00,5458,2632,2123,0,549,154
10/27/19 12:00,5455,2667,2104,0,514,170
10/27/19 13:00,5491,2682,2092,17,538,162
10/27/19 14:00,5469,2698,2214,17,428,112
10/27/19 15:00,5587,2689,2367,17,433,81
10/27/19 16:00,5678,2693,2382,18,502,83
10/27/19 17:00,5719,2665,2375,40,553,86
10/27/19 18:00,5937,2716,2585,99,516,21
10/27/19 19:00,6146,2743,2736,131,536,0
10/27/19 20:00,6088,2760,2759,132,437,0
10/27/19 21:00,5937,2757,2733,121,326,0
10/27/19 22:00,5730,2713,2564,59,394,0
10/27/19 23:00,5499,2644,2443,0,412,0
10/28/19 0:00,5105,2623,2125,0,357,0
10/28/19 1:00,4946,2553,1997,0,396,0
10/28/19 2:00,4829,2557,2013,0,259,0
10/28/19 3:00,4829,2558,2096,0,175,0
10/28/19 4:00,4807,2558,2187,0,62,0
10/28/19 5:00,4963,2579,2325,17,42,0
10/28/19 6:00,5289,2596,2649,18,26,0
10/28/19 7:00,5778,2728,2973,54,23,0
10/28/19 8:00,5895,2695,3042,111,47,0
10/28/19 9:00,5986,2650,3153,104,70,9
10/28/19 10:00,6079,2671,3214,100,66,28
10/28/19 11:00,6081,2673,3218,98,60,32
10/28/19 12:00,6094,2681,3217,60,75,61
10/28/19 13:00,6060,2665,3208,16,118,53
10/28/19 14:00,5950,2617,3105,19,151,58
10/28/19 15:00,5757,2443,2980,18,185,131
10/28/19 16:00,5674,2290,2939,18,228,199
10/28/19 17:00,5728,2273,2881,17,361,196
10/28/19 18:00,5936,2420,3016,18,434,48
10/28/19 19:00,6331,2592,3105,70,564,0
10/28/19 20:00,6266,2597,3083,97,489,0
10/28/19 21:00,6089,2537,2976,68,508,0
10/28/19 22:00,5803,2397,2795,19,592,0
10/28/19 23:00,5448,2320,2532,16,580,0
10/29/19 0:00,5112,2388,2176,17,531,0
10/29/19 1:00,5005,2510,2222,16,257,0
10/29/19 2:00,4877,2533,2193,16,135,0
10/29/19 3:00,4868,2447,2211,0,210,0
10/29/19 4:00,5001,2258,2096,0,647,0
10/29/19 5:00,5101,2090,1891,0,1119,1
10/29/19 6:00,5359,2246,2111,0,1002,0
10/29/19 7:00,5919,2669,2307,0,943,0
10/29/19 8:00,6124,2681,2354,97,991,1
10/29/19 9:00,6137,2622,2283,95,1089,48
10/29/19 10:00,6229,2561,2270,98,1198,102
10/29/19 11:00,6141,2353,2294,103,1295,96
10/29/19 12:00,6116,2228,2380,107,1255,146
10/29/19 13:00,6158,2342,2415,103,1172,126
10/29/19 14:00,6108,2317,2293,94,1297,107
10/29/19 15:00,6049,2193,2161,40,1534,121
10/29/19 16:00,6141,2230,2343,17,1479,72
10/29/19 17:00,6427,2375,2596,23,1403,30
10/29/19 18:00,6617,2512,2668,27,1404,6
10/29/19 19:00,6769,2628,2879,30,1232,0
10/29/19 20:00,6529,2590,2853,24,1062,0
10/29/19 21:00,6363,2498,2797,0,1068,0
10/29/19 22:00,6200,2415,2728,0,1057,0
10/29/19 23:00,5895,2158,2668,0,1069,0
10/30/19 0:00,5695,2121,2553,0,1021,0
10/30/19 1:00,5569,2117,2386,0,1066,0
10/30/19 2:00,5603,2128,2466,0,1009,0
10/30/19 3:00,5476,2113,2465,0,898,0
10/30/19 4:00,5465,2103,2436,0,926,0
10/30/19 5:00,5674,2127,2625,0,922,0
10/30/19 6:00,5886,2223,2737,0,926,0
10/30/19 7:00,6218,2526,2839,0,853,0
10/30/19 8:00,6487,2656,2991,79,761,0
10/30/19 9:00,6660,2702,3198,126,618,16
10/30/19 10:00,6502,2700,3020,99,624,59
10/30/19 11:00,6432,2654,2838,96,698,146
10/30/19 12:00,6231,2448,2702,113,787,181
10/30/19 13:00,6181,2410,2652,116,818,185
10/30/19 14:00,6164,2472,2636,100,748,208
10/30/19 15:00,6019,2295,2281,100,1092,251
10/30/19 16:00,5910,2263,2237,48,1108,254
10/30/19 17:00,5920,2226,2241,18,1244,191
10/30/19 18:00,6128,2292,2361,16,1418,41
10/30/19 19:00,6447,2440,2598,16,1393,0
10/30/19 20:00,6567,2525,2608,21,1413,0
10/30/19 21:00,6524,2504,2571,16,1433,0
10/30/19 22:00,6306,2326,2619,0,1361,0
10/30/19 23:00,6011,2143,2513,0,1355,0
10/31/19 0:00,5784,2069,2327,0,1388,0
10/31/19 1:00,5535,2046,2179,0,1310,0
10/31/19 2:00,5492,1999,2186,0,1307,0
10/31/19 3:00,5590,2044,2437,0,1109,0
10/31/19 4:00,5677,2258,2505,0,914,0
10/31/19 5:00,5699,2354,2467,15,863,0
10/31/19 6:00,5965,2366,2583,18,998,0
10/31/19 7:00,6251,2407,2735,60,1049,0
10/31/19 8:00,6398,2335,2644,110,1306,3
10/31/19 9:00,6410,2323,2447,93,1430,117
10/31/19 10:00,6074,2259,2319,91,1136,269
10/31/19 11:00,5966,2313,2228,92,1045,288
10/31/19 12:00,5943,2317,2050,93,1193,290
10/31/19 13:00,5838,2353,2105,43,1056,281
10/31/19 14:00,5737,2401,2114,18,903,301
10/31/19 15:00,5632,2459,2231,15,595,332
10/31/19 16:00,5560,2336,2408,16,455,345
10/31/19 17:00,5554,2303,2273,17,716,245
10/31/19 18:00,5681,2375,2418,16,825,47
10/31/19 19:00,5837,2431,2544,18,844,0
10/31/19 20:00,5794,2351,2446,16,981,0
10/31/19 21:00,5730,2250,2540,17,923,0
10/31/19 22:00,5600,2231,2452,17,900,0
10/31/19 23:00,5289,2149,2133,18,989,0
11/1/19 0:00,5171,2118,1949,18,1086,0
11/1/19 1:00,5125,2152,1949,0,1024,0
11/1/19 2:00,5075,2037,1628,0,1410,0
11/1/19 3:00,5058,1918,1523,0,1617,0
11/1/19 4:00,5052,1969,1478,0,1605,0
11/1/19 5:00,5220,1953,1481,0,1786,0
11/1/19 6:00,5380,1968,1539,0,1873,0
11/1/19 7:00,5770,2051,1757,0,1962,0
11/1/19 8:00,6224,2160,2124,40,1893,7
11/1/19 9:00,6165,2207,1943,42,1809,164
11/1/19 10:00,6095,2236,1647,36,1841,335
11/1/19 11:00,6047,2242,1582,0,1871,352
11/1/19 12:00,5964,2219,1496,0,1917,332
11/1/19 13:00,5827,2177,1461,0,1868,321
11/1/19 14:00,5764,2166,1466,0,1809,323
11/1/19 15:00,5712,2159,1481,0,1743,329
11/1/19 16:00,5572,2072,1447,16,1740,297
11/1/19 17:00,5632,2100,1653,17,1672,190
11/1/19 18:00,5765,2393,1967,19,1354,32
11/1/19 19:00,5983,2607,2068,94,1214,0
11/1/19 20:00,5914,2605,2082,99,1128,0
11/1/19 21:00,5702,2660,2105,116,821,0
11/1/19 22:00,5558,2690,2135,107,626,0
11/1/19 23:00,5331,2656,2054,93,528,0
11/2/19 0:00,5167,2594,1916,59,597,1
11/2/19 1:00,5115,2477,1888,0,750,0
11/2/19 2:00,4993,2255,1798,0,940,0
11/2/19 3:00,5006,2125,1469,0,1412,0
11/2/19 4:00,4961,2050,1351,0,1560,0
11/2/19 5:00,4940,2063,1402,0,1475,0
11/2/19 6:00,5048,2077,1456,0,1515,0
11/2/19 7:00,5224,2142,1516,0,1566,0
11/2/19 8:00,5404,2147,1592,27,1630,8
11/2/19 9:00,5576,2133,1645,17,1607,174
11/2/19 10:00,5557,2220,1629,18,1350,340
11/2/19 11:00,5374,2209,1644,18,1151,352
11/2/19 12:00,5157,2304,1707,15,799,332
11/2/19 13:00,5021,2531,1574,17,589,310
11/2/19 14:00,4982,2538,1535,18,576,315
11/2/19 15:00,4842,2374,1474,23,659,312
11/2/19 16:00,4702,2156,1536,21,660,329
11/2/19 17:00,4733,2327,1772,66,329,239
11/2/19 18:00,5030,2639,2009,95,244,43
11/2/19 19:00,5434,2820,2241,94,279,0
11/2/19 20:00,5479,2804,2237,92,346,0
11/2/19 21:00,5305,2651,2296,106,252,0
11/2/19 22:00,5167,2640,2260,102,165,0
11/2/19 23:00,4993,2606,2139,101,147,0
11/3/19 0:00,4830,2609,1906,88,227,0
11/3/19 1:00,4659,2441,1832,17,369,0
11/3/19 2:00,4682,2228,1855,20,579,0
11/3/19 3:00,4639,2159,1690,19,771,0
11/3/19 4:00,4589,2148,1493,21,927,0
11/3/19 5:00,4580,2120,1423,0,1037,0
11/3/19 6:00,4740,2112,1401,0,1227,0
11/3/19 7:00,4807,2133,1506,0,1168,0
11/3/19 8:00,5027,2348,1657,0,1014,8
11/3/19 9:00,5207,2366,1796,0,871,174
11/3/19 10:00,5152,2302,1820,0,690,340
11/3/19 11:00,5110,2331,1562,0,865,352
11/3/19 12:00,5066,2143,1410,0,1181,332
11/3/19 13:00,5012,2072,1402,0,1228,310
11/3/19 14:00,4841,2033,1379,17,1097,315
11/3/19 15:00,4728,1961,1329,20,1106,312
11/3/19 16:00,4248,1744,1071,12,1092,329
11/3/19 17:00,4877,1966,1590,19,1063,239
11/3/19 18:00,5150,2108,1999,26,974,43
11/3/19 19:00,5852,2696,2259,59,838,0
11/3/19 20:00,5860,2766,2236,111,747,0
11/3/19 21:00,5649,2692,2188,107,662,0
11/3/19 22:00,5467,2625,2154,106,582,0
11/3/19 23:00,5107,2496,2110,69,432,0
11/4/19 0:00,4818,2312,2040,0,466,0
11/4/19 1:00,4561,1994,1909,0,658,0
11/4/19 2:00,4532,1965,1860,0,707,0
11/4/19 3:00,4452,1908,1823,0,721,0
11/4/19 4:00,4478,1903,1852,14,709,0
11/4/19 5:00,4579,2030,1949,16,584,0
11/4/19 6:00,4986,2369,2161,16,440,0
11/4/19 7:00,5452,2376,2586,16,470,4
11/4/19 8:00,5587,2357,2628,17,467,118
11/4/19 9:00,5411,2197,2465,15,468,266
11/4/19 10:00,5335,2057,2300,15,663,300
11/4/19 11:00,5159,1940,2084,15,831,289
11/4/19 12:00,5166,2018,2227,15,621,285
11/4/19 13:00,5110,2113,2277,17,413,290
11/4/19 14:00,5189,2286,2380,15,213,295
11/4/19 15:00,5163,2315,2354,15,181,298
11/4/19 16:00,5195,2314,2388,38,248,207
11/4/19 17:00,5504,2464,2547,101,372,20
11/4/19 18:00,5982,2531,2818,130,503,0
11/4/19 19:00,6035,2495,2776,111,653,0
11/4/19 20:00,5857,2391,2578,93,795,0
11/4/19 21:00,5741,2335,2465,89,852,0
11/4/19 22:00,5460,2186,2009,33,1231,1
11/4/19 23:00,5045,1914,1545,0,1586,0
11/5/19 0:00,4884,1873,1648,0,1363,0
11/5/19 1:00,4789,1852,1655,0,1282,0
11/5/19 2:00,4773,1942,1618,0,1213,0
11/5/19 3:00,4815,2019,1640,0,1155,1
11/5/19 4:00,4842,2095,1639,0,1108,0
11/5/19 5:00,4953,2232,1630,0,1091,0
11/5/19 6:00,5269,2328,1824,15,1102,0
11/5/19 7:00,5625,2345,2272,66,939,3
11/5/19 8:00,5660,2320,2266,57,869,148
11/5/19 9:00,5460,2214,2185,15,733,313
11/5/19 10:00,5375,2291,2171,16,574,323
11/5/19 11:00,5200,2229,2015,16,632,308
11/5/19 12:00,5187,2016,2054,15,807,295
11/5/19 13:00,5145,2074,2120,0,655,296
11/5/19 14:00,5269,2187,2288,0,481,313
11/5/19 15:00,5228,2236,2303,18,357,314
11/5/19 16:00,5255,2291,2512,21,212,219
11/5/19 17:00,5456,2357,2767,82,216,34
11/5/19 18:00,5789,2402,2942,96,349,0
11/5/19 19:00,5839,2384,2946,30,479,0
11/5/19 20:00,5725,2321,2822,18,564,0
11/5/19 21:00,5615,2254,2648,15,698,0
11/5/19 22:00,5333,2233,2442,14,643,1
11/5/19 23:00,4957,2203,2241,17,496,0
11/6/19 0:00,4712,2184,2052,17,459,0
11/6/19 1:00,4543,2169,1969,14,391,0
11/6/19 2:00,4531,2173,1991,14,353,0
11/6/19 3:00,4523,1989,2182,16,336,0
11/6/19 4:00,4553,2008,2215,15,315,0
11/6/19 5:00,4694,2001,2355,16,322,0
11/6/19 6:00,5068,2063,2657,78,270,0
11/6/19 7:00,5414,1989,2846,94,484,1
11/6/19 8:00,5491,1817,2635,81,838,120
11/6/19 9:00,5417,1725,2520,16,882,274
11/6/19 10:00,5350,1799,2513,7,737,294
11/6/19 11:00,5481,1897,2620,0,689,275
11/6/19 12:00,5454,1851,2252,0,1126,225
11/6/19 13:00,5600,1815,2373,0,1207,205
11/6/19 14:00,5820,1907,2559,0,1169,185
11/6/19 15:00,5895,1910,2706,0,1175,104
11/6/19 16:00,5683,1866,2631,20,1115,51
11/6/19 17:00,5985,1971,3209,57,740,8
11/6/19 18:00,6353,2013,3651,110,579,0
